,Employee.Number,Vehicle.Name,Vehicle.Description,Branch.,Home.Address,Domiciled.Work.Location,Distance.,Driving..Duration,Idling..Duration,Stop..Duration,Max.Speed,,,,,,,,Calculations,,,,,,,,EmployeeNumber,Driving Duration,Idling Duration,Stop Duration,Max Speed,Distance,Vehicle Name,Vehicle Description,Branch,Home Address,Domiciled Work Location
11580,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.3,1.6,0.87,75.1,49.8,,,,,,,,0.008564815,0.003460648,0.906412037,,12.33333333,4.983333333,1305.233333,,,,,,,,,,,,
11581,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.7,5.37,2.67,142.43,58.9,,,,,,,,0.139456019,0.094699074,0.003761574,,200.8166667,136.3666667,5.416666667,,,,,,,,,,,,
11582,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.5,30.82,1.2,203.85,101.1,,,,,,,,0.079016204,0.057048611,0.001388889,,113.7833333,82.15,2,,,,,,,,,,,,
11583,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,1.43,0.95,778.52,0,,,,,,,,0.227002315,0.214918981,0.007430556,,326.8833333,309.4833333,10.7,,,,,,,,,,,,
11584,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,71.5,59.85,8.77,5.95,108.5,,,,,,,,0.014618056,0.008344907,0.609861111,,21.05,12.01666667,878.2,,,,,,,,,,,,
11585,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.1,0.1,6.5,0,,,,,,,,0.019606481,0.006319444,0.00287037,,28.23333333,9.1,4.133333333,,,,,,,,,,,,
11586,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,29.3,30.02,4.27,60,97.2,,,,,,,,0.054675926,0.043518519,0.004756944,,78.73333333,62.66666667,6.85,,,,,,,,,,,,
11587,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,19.8,21.07,2.62,739.1,97.6,,,,,,,,0.017337963,0.013657407,0.010405093,,24.96666667,19.66666667,14.98333333,,,,,,,,,,,,
11588,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.9,6.87,1.78,0.12,63,,,,,,,,0.002800926,0.001006944,0.132013889,,4.033333333,1.45,190.1,,,,,,,,,,,,
11589,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,29.8,46.87,14.73,45.17,97.4,,,,,,,,0.024826389,0.021863426,0.004803241,,35.75,31.48333333,6.916666667,,,,,,,,,,,,
11590,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,32.6,33.18,2.6,891.7,97,,,,,,,,0.011365741,0.008854167,0.012523148,,16.36666667,12.75,18.03333333,,,,,,,,,,,,
11591,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,18,21.27,2.48,1.53,98.5,,,,,,,,0.011238426,0.005428241,0.035520833,,16.18333333,7.816666667,51.15,,,,,,,,,,,,
11592,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.6,1.55,0.28,23.97,45,,,,,,,,0.241574074,0.212291667,0.005277778,,347.8666667,305.7,7.6,,,,,,,,,,,,
11593,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,82.3,62.93,3.47,394.1,107.4,,,,,,,,0.098726852,0.0809375,0.007662037,,142.1666667,116.55,11.03333333,,,,,,,,,,,,
11594,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21.1,21.92,2.3,1127.62,98.3,,,,,,,,0.024965278,0.017361111,0.006111111,,35.95,25,8.8,,,,,,,,,,,,
11595,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.7,2.87,0.38,6.1,64.8,,,,,,,,0.066828704,0.038657407,0.607708333,,96.23333333,55.66666667,875.1,,,,,,,,,,,,
11596,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.35,0.38,149.62,0,,,,,,,,0.021458333,0.002835648,0.001481481,,30.9,4.083333333,2.133333333,,,,,,,,,,,,
11597,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.45,0.45,3692.27,5.4,,,,,,,,0.005787037,0.005787037,0.00806713,,8.333333333,8.333333333,11.61666667,,,,,,,,,,,,
11598,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.25,0.27,26.52,0,,,,,,,,0.005138889,0.001851852,0.002141204,,7.4,2.666666667,3.083333333,,,,,,,,,,,,
11599,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.2,12.13,7.6,61.2,50.2,,,,,,,,0.035509259,0.028530093,0.016111111,,51.13333333,41.08333333,23.2,,,,,,,,,,,,
11600,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,14.3,13.53,1.18,59.47,90.2,,,,,,,,0.234236111,0.189594907,0.610231481,,337.3,273.0166667,878.7333333,,,,,,,,,,,,
11601,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33,65.55,31.63,132,89.6,,,,,,,,0.020972222,0.003865741,0.00974537,,30.2,5.566666667,14.03333333,,,,,,,,,,,,
11602,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,12.3,14.4,1.87,1.33,97,,,,,,,,0.005381944,0.002268519,0.001435185,,7.75,3.266666667,2.066666667,,,,,,,,,,,,
11603,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.4,31.17,1.58,124.23,97.2,,,,,,,,0.109884259,0.100416667,0.006018519,,158.2333333,144.6,8.666666667,,,,,,,,,,,,
11604,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,26.9,31.2,3.13,0.9,96.9,,,,,,,,0.025474537,0.020115741,2.623888889,,36.68333333,28.96666667,3778.4,,,,,,,,,,,,
11605,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21,25.23,5.62,746.15,99.1,,,,,,,,0.040868056,0.007384259,0.607175926,,58.85,10.63333333,874.3333333,,,,,,,,,,,,
11606,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,32.2,33.08,3.32,8059.82,97.6,,,,,,,,0.109571759,0.083761574,0.062233796,,157.7833333,120.6166667,89.61666667,,,,,,,,,,,,
11607,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21.2,21.97,2.8,1281.68,98,,,,,,,,0.075185185,0.052719907,0.016041667,,108.2666667,75.91666667,23.1,,,,,,,,,,,,
11608,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,26.6,34.35,4.28,1344.67,93.2,,,,,,,,0.329340278,0.2875,0.004270833,,474.25,414,6.15,,,,,,,,,,,,
11609,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.1,2.12,1.8,1564.63,29.3,,,,,,,,0.018981481,0.003032407,0.002662037,,27.33333333,4.366666667,3.833333333,,,,,,,,,,,,
11610,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,3.3,6.18,1.87,2.07,59.8,,,,,,,,0.020474537,0.005381944,0.001527778,,29.48333333,7.75,2.2,,,,,,,,,,,,
11611,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,82.3,62.88,2.3,387.42,109.8,,,,,,,,0.009803241,0.007418981,0.006701389,,14.11666667,10.68333333,9.65,,,,,,,,,,,,
11612,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.7,2.88,0.63,11.07,59.8,,,,,,,,0.029548611,0.029155093,0.002037037,,42.55,41.98333333,2.933333333,,,,,,,,,,,,
11613,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.1,9.4,8.65,7.12,20.4,,,,,,,,0.010486111,0.005381944,0.003252315,,15.1,7.75,4.683333333,,,,,,,,,,,,
11614,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.4,6.47,3.78,4.25,64.3,,,,,,,,0.218634259,0.193020833,0.620011574,,314.8333333,277.95,892.8166667,,,,,,,,,,,,
11615,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,3,13.2,6.92,333.53,60.7,,,,,,,,0.018587963,0.010104167,0.01994213,,26.76666667,14.55,28.71666667,,,,,,,,,,,,
11616,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,4.4,8.8,2.72,219.87,60.6,,,,,,,,0.050266204,0.034108796,0.023055556,,72.38333333,49.11666667,33.2,,,,,,,,,,,,
11617,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21.1,24.52,4.57,3693.87,102,,,,,,,,0.004189815,0.00068287,0.009618056,,6.033333333,0.983333333,13.85,,,,,,,,,,,,
11618,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,4.5,12.15,5.8,202.1,60.9,,,,,,,,0.011712963,0.008333333,0.021712963,,16.86666667,12,31.26666667,,,,,,,,,,,,
11619,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,1.83,1.83,2.28,0,,,,,,,,0.021469907,0.017974537,0.002326389,,30.91666667,25.88333333,3.35,,,,,,,,,,,,
11620,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.8,30.1,2.08,121.38,98,,,,,,,,0.142222222,0.111736111,0.005729167,,204.8,160.9,8.25,,,,,,,,,,,,
11621,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.3,0.33,493.13,0,,,,,,,,0.105185185,0.090324074,0.00443287,,151.4666667,130.0666667,6.383333333,,,,,,,,,,,,
11622,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,6,12.72,3.37,146.83,62,,,,,,,,0.00349537,0.0015625,0.635451389,,5.033333333,2.25,915.05,,,,,,,,,,,,
11623,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,20.8,24.8,4.15,1388.67,99.8,,,,,,,,0.006736111,0.001875,0.021423611,,9.7,2.7,30.85,,,,,,,,,,,,
11624,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.5,30.42,0.65,242.27,97,,,,,,,,0.020046296,0.001099537,0.345173611,,28.86666667,1.583333333,497.05,,,,,,,,,,,,
11625,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,70,53.53,4,170.5,107,,,,,,,,0.019733796,0.01755787,0.009548611,,28.41666667,25.28333333,13.75,,,,,,,,,,,,
11626,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.4,31.27,2.48,159.05,97.4,,,,,,,,0.013657407,0.013043981,0.008819444,,19.66666667,18.78333333,12.7,,,,,,,,,,,,
11627,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,12.6,17.1,2.72,1.62,99.1,,,,,,,,0.004537037,0.002986111,0.028877315,,6.533333333,4.3,41.58333333,,,,,,,,,,,,
11628,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,6.6,10.1,1.32,51.72,78,,,,,,,,0.007627315,0.006643519,0.008715278,,10.98333333,9.566666667,12.55,,,,,,,,,,,,
11629,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.8,2.7,0.7,5.85,47,,,,,,,,0.000775463,0.000648148,0.01962963,,1.116666667,0.933333333,28.26666667,,,,,,,,,,,,
11630,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,14.93,14.93,10.03,0,,,,,,,,0.025648148,0.020972222,0.016944444,,36.93333333,30.2,24.4,,,,,,,,,,,,
11631,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,91.4,80.13,6.4,238.63,107,,,,,,,,0.030891204,0.004652778,0.333414352,,44.48333333,6.7,480.1166667,,,,,,,,,,,,
11632,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.8,6.92,3.02,8.75,60.6,,,,,,,,0.021666667,0.005555556,0.024895833,,31.2,8,35.85,,,,,,,,,,,,
11633,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.7,2.98,0.33,158.95,63.9,,,,,,,,0.018136574,0.013703704,0.003321759,,26.11666667,19.73333333,4.783333333,,,,,,,,,,,,
11634,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.5,6.03,2.52,24.6,58.2,,,,,,,,0.013206019,0.011006944,0.020462963,,19.01666667,15.85,29.46666667,,,,,,,,,,,,
11635,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,29.8,26.75,2.27,48.67,98.5,,,,,,,,0.011377315,0.003113426,0.010173611,,16.38333333,4.483333333,14.65,,,,,,,,,,,,
11636,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,3.2,7.32,2.98,3.48,67.4,,,,,,,,0.00837963,0.001666667,0.002233796,,12.06666667,2.4,3.216666667,,,,,,,,,,,,
11637,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,45.6,137.15,90.1,207.4,96.9,,,,,,,,0.007465278,0.003831019,0.004907407,,10.75,5.516666667,7.066666667,,,,,,,,,,,,
11638,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.8,6.72,2.63,2.5,61.1,,,,,,,,0.005613426,0.002685185,0.040763889,,8.083333333,3.866666667,58.7,,,,,,,,,,,,
11639,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,1.97,1.65,19.35,10.4,,,,,,,,0.028865741,0.00375,0.358784722,,41.56666667,5.4,516.65,,,,,,,,,,,,
11640,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,19.7,18.9,0.95,,98.9,,,,,,,,0.011030093,0.008611111,0.004293981,,15.88333333,12.4,6.183333333,,,,,,,,,,,,
11641,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.6,4.97,2.1,19.57,57.8,,,,,,,,0.017164352,0.000416667,0.001273148,,24.71666667,0.6,1.833333333,,,,,,,,,,,,
11642,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,22,36.42,16.83,1.18,97,,,,,,,,0.020520833,0.002511574,-,,29.55,3.616666667,#VALUE!,,,,,,,,,,,,
11643,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.8,3.17,0.18,129.33,58.7,,,,,,,,0.019236111,0.000775463,0.001435185,,27.7,1.116666667,2.066666667,,,,,,,,,,,,
11644,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,5.5,14.47,6.25,3.15,58.2,,,,,,,,0.0078125,0.006030093,0.00431713,,11.25,8.683333333,6.216666667,,,,,,,,,,,,
11645,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.7,5.2,2.23,9.82,60.7,,,,,,,,0.009479167,0.002986111,0.001574074,,13.65,4.3,2.266666667,,,,,,,,,,,,
11646,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,77.5,123.05,42.47,42.63,100.2,,,,,,,,0.005856481,0.002488426,0.66755787,,8.433333333,3.583333333,961.2833333,,,,,,,,,,,,
11647,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.2,3.2,0.58,3.15,42.4,,,,,,,,0.022581019,0.000625,0.14724537,,32.51666667,0.9,212.0333333,,,,,,,,,,,,
11648,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,1.78,1.72,991.43,8.7,,,,,,,,0.019074074,0.002118056,0.031006944,,27.46666667,3.05,44.65,,,,,,,,,,,,
11649,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.4,2.23,0.3,11.87,61.9,,,,,,,,0.002384259,0.000439815,0.003020833,,3.433333333,0.633333333,4.35,,,,,,,,,,,,
11650,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,26.2,57.02,25.43,2.1,79.3,,,,,,,,0.050740741,0.00337963,0.600821759,,73.06666667,4.866666667,865.1833333,,,,,,,,,,,,
11651,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,50.1,57.35,9.2,205.42,98.2,,,,,,,,0.007604167,0.004050926,0.008784722,,10.95,5.833333333,12.65,,,,,,,,,,,,
11652,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,4.5,12.03,5.9,14.13,58.5,,,,,,,,0.004803241,0.000659722,0.048020833,,6.916666667,0.95,69.15,,,,,,,,,,,,
11653,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.1,1.63,1.22,113.23,9.1,,,,,,,,0.023414352,0.018287037,0.009178241,,33.71666667,26.33333333,13.21666667,,,,,,,,,,,,
11654,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.6,3.82,1.5,18.68,26.5,,,,,,,,0.00130787,0.000671296,0.000543981,,1.883333333,0.966666667,0.783333333,,,,,,,,,,,,
11655,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,19.6,18.42,0.7,708.87,98.7,,,,,,,,0.000833333,0.000856481,0.006875,,1.2,1.233333333,9.9,,,,,,,,,,,,
11656,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.6,4,1.32,4.22,55.4,,,,,,,,0.015092593,0.001203704,0.009722222,,21.73333333,1.733333333,14,,,,,,,,,,,,
11657,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,2.7,5.45,1.25,40.82,60.2,,,,,,,,0.023518519,0.00412037,0.589594907,,33.86666667,5.933333333,849.0166667,,,,,,,,,,,,
11658,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,34.1,32.23,2.75,156.03,98.2,,,,,,,,9.26E-05,9.26E-05,0.018634259,,0.133333333,0.133333333,26.83333333,,,,,,,,,,,,
11659,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.6,5.73,2.65,31.72,58.3,,,,,,,,0.022210648,0.002881944,0.60193287,,31.98333333,4.15,866.7833333,,,,,,,,,,,,
11660,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.4,30.73,1.43,479.02,97.4,,,,,,,,0.020717593,0.002569444,0.229166667,,29.83333333,3.7,330,,,,,,,,,,,,
11661,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,1.2,3.42,0.72,8.88,41.9,,,,,,,,0.026273148,0.004479167,0.004375,,37.83333333,6.45,6.3,,,,,,,,,,,,
11662,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,33.9,35.88,6.37,105.62,98.2,,,,,,,,0.012916667,0.001886574,0.001967593,,18.6,2.716666667,2.833333333,,,,,,,,,,,,
11663,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21.1,20.15,0.83,763.7,100.6,,,,,,,,0.007141204,0.002280093,0.010358796,,10.28333333,3.283333333,14.91666667,,,,,,,,,,,,
11664,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,6.9,17.9,7.62,1.63,58.2,,,,,,,,0.030972222,0.025543981,0.013321759,,44.6,36.78333333,19.18333333,,,,,,,,,,,,
11665,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,30.2,68.33,32.82,1.53,80.6,,,,,,,,0.027465278,0.002731481,3.16681713,,39.55,3.933333333,4560.216667,,,,,,,,,,,,
11666,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,30.9,45.27,14.72,156.48,98.5,,,,,,,,0.006435185,0.002847222,0.030150463,,9.266666667,4.1,43.41666667,,,,,,,,,,,,
11667,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,44.6,105.1,68.27,8.07,99.3,,,,,,,,0.009027778,0.002233796,0.033888889,,13,3.216666667,48.8,,,,,,,,,,,,
11668,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,21.2,21.13,1.4,2204.9,98.2,,,,,,,,0.00869213,0.003923611,0.598715278,,12.51666667,5.65,862.15,,,,,,,,,,,,
11669,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,4.5,9.03,1.67,128.97,61.9,,,,,,,,0.031134259,0.014479167,0.044201389,,44.83333333,20.85,63.65,,,,,,,,,,,,
11670,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,34.6,33.98,1.82,821.28,97.2,,,,,,,,0.019502315,0.001157407,0.327152778,,28.08333333,1.666666667,471.1,,,,,,,,,,,,
11671,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,0.53,0.47,788.63,8,,,,,,,,0.007569444,0.000474537,0.032337963,,10.9,0.683333333,46.56666667,,,,,,,,,,,,
11672,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0.8,2.62,0.82,21.52,49.1,,,,,,,,0.049849537,0.004224537,0.294513889,,71.78333333,6.083333333,424.1,,,,,,,,,,,,
11673,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,0,16.35,16.35,1.97,0,,,,,,,,0.022546296,0.007835648,0.015578704,,32.46666667,11.28333333,22.43333333,,,,,,,,,,,,
11674,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,5.5,22.13,13.67,29.8,60.9,,,,,,,,0.017951389,0.010474537,0.070625,,25.85,15.08333333,101.7,,,,,,,,,,,,
11675,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,34.1,32.8,3.58,125.38,97,,,,,,,,0.000243056,0.000243056,0.050381944,,0.35,0.35,72.55,,,,,,,,,,,,
11676,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,4.3,8.57,1.8,6.65,58.7,,,,,,,,0.024988426,0.005601852,0.890844907,,35.98333333,8.066666667,1282.816667,,,,,,,,,,,,
11677,300,V1855 Planning,Utility Ford Ranger 4x2 Canopy Single Cab,Network Operations,Home - MT MEE,Southern Service Centre,25.5,33.63,6.93,4.42,97.8,,,,,,,,0.006782407,0.001724537,0.817222222,,9.766666667,2.483333333,1176.8,,,,,,,,,,,,
11678,301,V1757 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - NIRIMBA,Northern Service Centre,46,82.35,40.58,12,108.3,,,,,,,,0.002928241,0.000983796,0.001990741,,4.216666667,1.416666667,2.866666667,,,,,,,,,,,,
11679,301,V1757 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - NIRIMBA,Northern Service Centre,0.2,12.62,11.8,0.05,23.3,,,,,,,,0.01994213,0.001608796,0.429976852,,28.71666667,2.316666667,619.1666667,,,,,,,,,,,,
11680,301,V1757 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - NIRIMBA,Northern Service Centre,20.6,35.45,14.97,53.88,97.6,,,,,,,,0.00244213,0.001770833,0.007627315,,3.516666667,2.55,10.98333333,,,,,,,,,,,,
11681,301,V1757 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - NIRIMBA,Northern Service Centre,39.8,54.93,23.97,38.23,108.5,,,,,,,,0.009594907,0.005601852,0.00662037,,13.81666667,8.066666667,9.533333333,,,,,,,,,,,,
